frame_id,steering_angle,Smoothed_angle,Predicted_Steering_Angle
1479425592159231430,21.0571486407,43.2833333333,0.394543262724
1479425592209348307,19.5527597594,43.2666666667,0.427340977345
1479425592259418242,18.3667190355,43.1,5.11152232954
1479425592309284578,17.4084045577,42.7666666667,7.87812972644
1479425592359259523,18.8151894516,42.9166666667,36.0634602894
1479425592409277380,20.1132394071,42.8833333333,35.3497294268
1479425592459453066,19.3600473527,42.0333333333,12.8049859389
1479425592509319233,19.6348071039,41.3166666667,20.9702653558
1479425592559334651,20.2389306384,40.8333333333,24.8846177409
1479425592609362689,19.0381589903,40.4,5.52781382172
1479425592659361098,17.3495247955,39.8,-5.49527693494
1479425592709429999,15.7316748999,39.2,-5.65759979566
1479425592759300854,14.4313330855,38.9,-0.846674891909
1479425592809374337,12.9926903056,38.6333333333,-4.8609871488
1479425592859413299,11.6144869009,38.35,-5.09674393461
1479425592909434509,10.0530767709,38.0166666667,-10.1992713319
1479425592959371564,9.03627267317,37.7333333333,-1.4102570123
1479425593009458550,8.08340266519,37.45,-1.36306051185
1479425593059450585,7.0669596717,36.7833333333,-3.37382508794
1479425593109509767,5.79867860875,36.5,-8.90206046039
1479425593159401990,4.61400903759,36.2166666667,-8.61752331731
1479425593209471101,2.94303756528,36.0166666667,-19.5355141112
1479425593259452798,2.18318551276,36.1166666667,-4.46236322158
1479425593309443993,1.46629868675,36.2166666667,-4.60308091329
1479425593359427525,0.951942555639,34.0166666667,-2.6580073891
1479425593409535322,0.420159223171,31.6833333333,-3.38373611931
1479425593459487525,-0.0622684266577,29.3666666667,-3.32614716588
1479425593509440157,-0.29946585654,27.0333333333,-1.35384445223
1479425593559492863,0.489308901138,25.0333333333,7.53274755068
1479425593609572391,1.22004408275,23.0333333333,7.47316098036
1479425593659496498,2.11183583316,20.6666666667,10.6356913916
1479425593709613920,3.2824470988,18.3666666667,16.2721880371
1479425593759663472,4.39265791037,16.0666666667,16.3611051473
1479425593809581054,5.27152198569,14.0,13.6043110247
1479425593863373350,6.82775676624,12.05,26.9769164195
1479425593909689964,8.31977268927,10.1166666667,27.2035813697
1479425593959538114,9.84927767089,8.43333333333,29.4683594004
1479425594009590043,11.311123922,6.98333333333,29.6102155993
1479425594059642948,12.937841355,5.61666666667,34.5076627248
1479425594109321517,11.3663960875,4.03333333333,-9.08654899252
1479425594159330144,9.35747262133,3.4,-20.4682549896
1479425594209341978,7.44369595875,2.68333333333,-20.2425394356
1479425594259397388,8.00371485222,3.23333333333,12.1292292206
1479425594309493728,6.36420341578,3.35,-15.4670197246
1479425594359577491,4.79129181639,3.46666666667,-15.691020901
1479425594409543294,3.82823554868,3.63333333333,-5.77524083949
1479425594459643915,2.91517964624,3.66666666667,-5.92617564043
1479425594509643363,2.12284750617,3.71666666667,-4.97007850334
1479425594559774677,0.78485622244,3.43333333333,-15.1806913644
1479425594609679066,-0.490295901878,3.15,-15.3141105721
1479425594659618581,-1.6804990702,2.86666666667,-15.0076229085
1479425594709607316,-3.26392012274,2.48333333333,-23.9571361082
1479425594759629596,-2.7066564583,2.33333333333,1.38707727125
1479425594809645936,-2.18735502481,2.18333333333,1.47727237383
1479425594859668722,-1.84176207066,2.18333333333,0.0840905009566
1479425594909756242,-2.79117769745,2.08333333333,-12.1845964415
1479425594959636702,-3.69026098097,1.98333333333,-12.3225380882
1479425595009628508,-5.01692118325,1.56666666667,-20.7744574927
1479425595059698589,-6.27465112283,1.13333333333,-20.7870813898
1479425595109718536,-5.66432470806,1.01666666667,-0.94377910437
1479425595159737405,-5.29102467714,0.966666666667,-3.11431375797
1479425595209861280,-5.01992259379,0.916666666667,-3.71285283989
1479425595259779860,-4.73876800786,0.783333333333,-3.3531637657
1479425595309755512,-3.89811983882,0.716666666667,3.87863519143
1479425595359806695,-4.67992432653,-0.0666666666667,-11.6267450099
1479425595409801213,-5.40425613995,-0.833333333333,-11.5721794824
1479425595459869747,-5.57325670411,-1.13333333333,-6.18101682856
1479425595509822744,-6.13085076331,-1.63333333333,-10.2283909897
1479425595559886725,-6.61489930433,-2.18333333333,-9.89605362144
1479425595609893307,-6.18091340078,-2.31666666667,-3.41844543312
1479425595659895385,-5.77853636466,-2.28333333333,-3.32723658105
1479425595709941861,-5.34632116175,-2.23333333333,-2.60162524472
1479425595759878222,-4.95414275497,-2.26666666667,-2.60044767742
1479425595809996760,-5.32130404544,-2.31666666667,-7.44151244507
1479425595859860006,-5.67701698784,-2.35,-7.69324845844
1479425595909915691,-5.49744683725,-2.25,-4.82625862508
1479425595959922905,-6.80964502911,-2.6,-22.3030521214
1479425596009902517,-8.0626599285,-2.95,-22.4912084651
1479425596059902598,-9.06768068369,-3.21666666667,-19.3273060397
1479425596109892654,-9.72390246416,-3.33333333333,-15.0110260503
1479425596159915387,-10.3235092319,-3.43333333333,-14.9149474868
1479425596209965847,-10.5740299986,-3.3,-11.7254207529
1479425596259948382,-9.03882469151,-3.06666666667,10.6928950796
1479425596310010175,-7.58429898414,-2.83333333333,10.5738628116
1479425596359943160,-7.07644095928,-2.85,-3.53790202661
1479425596409912872,-6.19348739475,-2.76666666667,2.19958174059
1479425596460035632,-5.36483145339,-2.68333333333,2.24017825059
1479425596509985613,-3.99648098392,-2.46666666667,12.5309647259
1479425596560058972,-2.69388570927,-2.38333333333,12.6249822798
1479425596610084057,-3.7146436537,-2.73333333333,-14.2241472768
1479425596660063317,-4.13091958899,-3.0,-6.71744750625
1479425596710073611,-3.9611545945,-3.31666666667,-3.34888273119
1479425596760133870,-3.81589670311,-3.63333333333,-3.34219170713
1479425596810084547,-3.54568714824,-3.88333333333,-2.245511988
1479425596860012908,-3.1527162268,-4.31666666667,-0.791486163002
1479425596910158257,-2.8003833355,-4.76666666667,-0.814499364833
1479425596960084997,-2.63644520815,-5.28333333333,-2.05826192501
1479425597010137476,-2.72005800702,-5.8,-2.90675647537
1479425597060127343,-2.78412561485,-6.4,-2.90136425446
1479425597110125259,-2.98946456578,-6.3,-3.82443379838
1479425597160100873,-3.43214310222,-6.06666666667,-6.28243403867
1479425597210121552,-3.82161477438,-5.83333333333,-6.14963851262
1479425597260169018,-4.36625935388,-6.16666666667,-8.31552906447
1479425597310090836,-4.90991108241,-6.05,-8.84789108386
1479425597360215560,-5.40178082724,-5.93333333333,-8.76673819123
1479425597410270270,-5.76424382681,-5.96666666667,-7.84156003985
1479425597460230310,-5.97422649186,-5.98333333333,-6.84004043723
1479425597510212619,-6.16248585984,-6.01666666667,-6.88747695479
1479425597560190426,-6.62150109455,-5.91666666667,-9.63941353224
1479425597610138690,-7.03572970037,-5.81666666667,-9.60217960975
1479425597660179627,-7.33922789057,-5.7,-8.90507342759
1479425597710265664,-7.25366520608,-5.43333333333,-7.05940604969
1479425597760250086,-7.18212982336,-5.56666666667,-7.03975260724
1479425597810225565,-7.40291964041,-5.71666666667,-8.34203788242
1479425597860343471,-6.98421279452,-5.78333333333,-4.37377438738
1479425597910201719,-7.15124449892,-5.7,-7.74743917932
1479425597960336992,-7.27494512269,-5.61666666667,-7.63766608652
1479425598010290146,-8.01293809133,-5.51666666667,-14.3631023528
1479425598060212656,-8.12242854562,-5.31666666667,-8.41799812372
1479425598111096038,-8.21734143799,-5.45,-8.44934954579
1479425598160432438,-7.51228466976,-5.41666666667,-1.59836042204
1479425598210291883,-6.86073753877,-5.38333333333,-1.6323329292
1479425598260245865,-7.52254003398,-5.53333333333,-12.8800599632
1479425598310346846,-8.42899448253,-5.86666666667,-17.1713551206
1479425598360274930,-9.09969104625,-5.91666666667,-14.5700656224
1479425598410408145,-9.70214150278,-5.96666666667,-14.3277083125
1479425598460410435,-10.2123423046,-6.08333333333,-13.7765701031
1479425598510353853,-10.6774926502,-6.13333333333,-13.7592103235
1479425598560340386,-10.8683132552,-6.16666666667,-11.609443287
1479425598610313902,-10.9904073876,-6.3,-11.3452899897
1479425598660406139,-11.0048989037,-6.43333333333,-11.0099114798
1479425598710328797,-11.0633516635,-6.58333333333,-11.162900887
1479425598760368316,-10.9174000256,-6.71666666667,-10.439949269
1479425598810364629,-10.7840905243,-6.76666666667,-10.3732149057
1479425598860376541,-11.0624621107,-6.85,-12.426163157
1479425598910395179,-11.4122870176,-7.0,-13.3757575271
1479425598960485698,-11.5874360533,-6.83333333333,-12.2318203695
1479425599010444620,-11.7312782463,-6.66666666667,-12.1973723104
1479425599060385595,-12.0461657456,-6.56666666667,-13.706828749
1479425599110492864,-12.3161104445,-6.53333333333,-13.6142421197
1479425599160486445,-12.2847151729,-6.5,-12.2539160314
1479425599210781788,-11.958988285,-6.48333333333,-10.2062850824
1479425599260634717,-11.6636535234,-6.81666666667,-10.1645568954
1479425599310452846,-11.2393088998,-7.11666666667,-8.57312281883
1479425599360462290,-10.7173649973,-7.18333333333,-7.02340454946
1479425599410511743,-10.2497779583,-7.33333333333,-7.14259006982
1479425599460498795,-9.64169254096,-7.43333333333,-4.94823982724
1479425599510475612,-9.97532221838,-7.81666666667,-11.7962199325
1479425599560495861,-10.2758700279,-8.2,-11.8174737736
1479425599610510776,-10.6334583325,-8.16666666667,-12.6665969148
1479425599660532498,-10.9988632796,-8.28333333333,-13.1030016066
1479425599710534624,-11.3389039047,-8.45,-13.2157893741
1479425599763091202,-11.6715609881,-8.61666666667,-13.4840168792
1479425599810550400,-12.1394901718,-8.83333333333,-15.2502602561
1479425599860531956,-12.5586814239,-9.08333333333,-15.1738936186
1479425599910544111,-12.5231307255,-9.28333333333,-12.4837390904
1479425599960534111,-12.6073966796,-9.45,-12.7966155421
1479425600010629678,-12.6706956339,-9.61666666667,-12.7854498904
1479425600060628247,-12.7545298823,-9.78333333333,-12.942081496
1479425600110551017,-13.0177747526,-9.96666666667,-14.2645922419
1479425600160616862,-13.2573134964,-10.1,-14.328521105
1479425600210695332,-13.2328028435,-10.2166666667,-13.2144105297
1479425600260698760,-13.253622037,-10.3,-13.2663882693
1479425600310608737,-13.2759320495,-10.3833333333,-13.2908787663
1479425600360620206,-13.4130949029,-10.4666666667,-13.8438816174
1479425600410644383,-13.0048253455,-10.5166666667,-10.4965040891
1479425600460695248,-12.6445414968,-10.5833333333,-10.5870151947
1479425600510791317,-12.2688796276,-10.65,-10.0702917472
1479425600560635325,-12.1678385249,-10.6833333333,-11.9097906105
1479425600610733827,-12.0913362366,-10.7166666667,-11.9312647252
1479425600660671337,-12.3528673208,-10.8,-13.58667633
1479425600711401385,-12.7049369025,-10.9166666667,-14.6884635365
1479425600760725345,-13.0171542091,-11.0333333333,-14.6554122511
1479425600810717049,-12.8360722779,-11.1,-12.1556296093
1479425600860732881,-12.6474075019,-11.2166666667,-11.9198702621
1479425600910784556,-12.4792076274,-11.2833333333,-11.8761604665
1479425600960745716,-12.3303230816,-11.35,-11.836920176
1479425601010800616,-12.5817293763,-11.3333333333,-13.739674275
1479425601060791957,-12.7984385096,-11.4166666667,-13.7096299804
1479425601110889455,-13.0509631837,-11.5166666667,-14.2172043895
1479425601160798635,-12.6861475508,-11.6666666667,-10.5873917088
1479425601210844804,-12.3404105413,-11.8166666667,-10.4132816492
1479425601260806204,-11.7949075598,-11.7333333333,-7.83586793095
1479425601310871800,-11.5022974441,-11.6166666667,-10.0252509185
1479425601360782567,-11.2878156491,-11.55,-10.3917409401
1479425601410814106,-11.1076472654,-11.4833333333,-10.4328023298
1479425601460876912,-10.8184163567,-11.4166666667,-9.36855725806
1479425601510847600,-10.586751236,-11.35,-9.57176221606
1479425601560942007,-10.9860553425,-11.3833333333,-13.4078005058
1479425601610835631,-11.2840314821,-11.4,-12.8046136936
1479425601660915994,-11.525398041,-11.4166666667,-12.6098090145
1479425601710900106,-11.2886056082,-11.4,-10.2371285092
1479425601760921877,-10.9365902546,-11.3666666667,-8.95354898768
1479425601810932711,-10.6075200371,-11.3333333333,-8.82607802097
1479425601860906861,-10.4842490495,-11.3,-10.1236304019
1479425601910924786,-10.1419010992,-11.2166666667,-8.24472049335
1479425601961060307,-9.84413689482,-11.15,-8.32528257461
1479425602010973142,-9.25214277777,-11.0166666667,-4.75163624708
1479425602060995174,-8.71014550226,-10.8666666667,-4.79095337726
1479425602110985198,-8.21061856323,-10.7166666667,-4.76290691298
1479425602161003355,-7.73216907633,-10.5833333333,-4.51055532881
1479425602211433002,-7.26428140548,-10.4833333333,-4.1539460296
1479425602261090866,-6.83404451262,-10.3833333333,-4.10915706412
1479425602311056892,-7.06729696732,-10.3833333333,-8.0935334023
1479425602361020738,-7.15704650586,-10.3833333333,-7.36790691148
1479425602411068143,-7.22416461245,-10.3833333333,-7.35145469332
1479425602460986066,-7.62410258914,-10.4833333333,-10.0519339062
1479425602511014924,-7.96393540862,-10.45,-9.83899678243
1479425602561048070,-8.26292932046,-10.4166666667,-9.79181895829
1479425602611111355,-8.55173338234,-10.3666666667,-9.99817092594
1479425602661077031,-9.06571132469,-10.35,-12.6714915992
1479425602711140515,-9.52462347895,-10.3333333333,-12.5414678493
1479425602761090018,-10.2478710039,-10.3833333333,-16.401408386
1479425602811150939,-10.6510188369,-10.35,-13.109751541
1479425602861147307,-11.0119038926,-10.3166666667,-13.0748834253
1479425602911106936,-11.4903834767,-10.35,-14.7123162647
1479425602961088208,-11.8010105894,-10.3666666667,-13.425976493
1479425603011163401,-12.0939664689,-10.3833333333,-13.5738048385
1479425603061100743,-12.3402249379,-10.4,-13.4602529436
1479425603111144792,-12.8157899168,-10.4333333333,-16.0068778766
1479425603161200806,-13.2446574643,-10.45,-15.9558631936
1479425603211251641,-13.5386729653,-10.4833333333,-15.0270787024
1479425603261136635,-13.9297447549,-10.5333333333,-16.2729325277
1479425603311222937,-14.2773272877,-10.5833333333,-16.2208335523
1479425603361250036,-14.0541628715,-10.5833333333,-13.0986567525
1479425603411195182,-13.2746817764,-10.5166666667,-6.35996436972
1479425603461180442,-12.547374356,-10.45,-6.33991221497
1479425603511281182,-12.3247395029,-10.4666666667,-11.3728967606
1479425603561239805,-12.1334183224,-10.4666666667,-11.3891193136
1479425603611274794,-11.977237695,-10.4666666667,-11.4433441854
1479425603661240192,-12.5310017481,-10.5166666667,-16.5844916067
1479425603711877633,-12.8127992415,-10.5166666667,-14.2034808319
1479425603761239979,-13.0630481292,-10.5166666667,-14.2124292335
1479425603811236984,-13.5124885585,-10.5833333333,-16.4317549165
1479425603861291463,-13.3991626719,-10.6166666667,-13.0859594308
1479425603911318125,-13.2595665144,-10.6333333333,-12.8160329161
1479425603961268606,-12.8487362477,-10.6166666667,-10.315492977
1479425604011315282,-13.0205229208,-10.6166666667,-13.6447841644
1479425604061251194,-13.1736575536,-10.6166666667,-13.690508012
1479425604111301137,-14.2539842744,-10.8,-25.7278182543
1479425604161308932,-14.9906498108,-10.9833333333,-21.3230258434
1479425604211312402,-15.6826890417,-11.1666666667,-21.4271691528
1479425604261309804,-16.3742507773,-11.4166666667,-22.1125479002
1479425604311353687,-17.1399324125,-11.6333333333,-23.8650361299
1479425604361328164,-17.8532453829,-11.85,-23.8755153476
1479425604411355098,-18.3584971721,-12.0333333333,-21.8685342694
1479425604461385179,-19.3695188228,-12.3666666667,-29.7241841358
1479425604511346409,-20.3209224444,-12.7,-29.7448557033
1479425604561358130,-20.1951435018,-12.8,-19.8221908111
1479425604611382639,-19.3122597995,-12.7666666667,-10.9202217045
1479425604661382822,-18.4907998887,-12.7333333333,-10.9882119688
1479425604711405726,-17.819851176,-12.7666666667,-12.3462653116
1479425604761372961,-17.1722793954,-12.8166666667,-11.9936311825
1479425604811442543,-16.5628052,-12.8666666667,-11.8525689931
1479425604861379753,-15.7455172948,-12.8333333333,-8.30209066728
1479425604911478499,-14.9016922464,-12.8166666667,-7.07921914781
1479425604961431165,-14.1157404237,-12.8,-7.11148709589
1479425605011515996,-13.6056106362,-12.9,-10.0421624668
1479425605061499980,-12.8757605668,-12.9333333333,-6.63444363236
1479425605111531482,-12.1810057649,-12.9666666667,-6.40131860382
1479425605161460484,-11.4924847193,-12.9833333333,-5.79350689977
1479425605212206319,-11.6241958507,-13.1166666667,-12.026912133
1479425605261593116,-11.6835989866,-13.2333333333,-11.7860668563
1479425605311551713,-12.082068929,-13.3333333333,-14.4958129284
1479425605361567999,-12.2546393318,-13.4166666667,-12.8835706804
1479425605411548121,-12.4486837203,-13.5166666667,-13.2103064398
1479425605461581345,-11.4920907846,-13.3666666667,-1.98834469358
1479425605511534592,-11.919182499,-13.45,-14.6126808801
1479425605561674627,-12.3075629886,-13.5333333333,-14.6252655037
1479425605611546390,-12.970982259,-13.6833333333,-18.3489565731
1479425605661622368,-13.6608863442,-13.8,-19.3777367414
1479425605711659524,-14.303439738,-13.9166666667,-19.4195118859
1479425605761593222,-13.4625257846,-13.7333333333,-5.68194942006
1479425605811552155,-12.2795655627,-13.5166666667,0.92248588291
1479425605861635126,-11.1599560298,-13.3,0.965523651923
1479425605911577266,-10.1767048293,-13.0666666667,-0.259322619311
1479425605961672486,-9.32991849063,-12.8666666667,-1.46474687411
1479425606011607411,-8.53820918409,-12.6666666667,-1.45395613572
1479425606061661088,-7.67100646605,-12.45,0.490713873703
1479425606111687380,-7.49978145175,-12.2833333333,-6.87885939049
1479425606161663896,-7.33356020321,-12.1333333333,-6.74210320849
1479425606211644068,-7.46783912942,-12.0,-7.88369206175
1479425606261665961,-6.69920162467,-11.7333333333,0.0663646726267
1479425606311700835,-5.99561678159,-11.4666666667,-0.100937149204
1479425606361675494,-5.14038193338,-11.2166666667,2.84704653476
1479425606411677222,-4.39634573006,-11.0833333333,2.0350179375
1479425606461680271,-3.70493781154,-10.95,2.03136805516
1479425606511711582,-3.07417340195,-10.75,1.89593586264
1479425606561690284,-2.54152760268,-10.55,1.27205720579
1479425606611688802,-2.052453461,-10.35,1.28246513342
1479425606661747633,-1.52446150922,-10.05,2.23694074092
1479425606711757566,-0.986506416727,-9.78333333333,2.8869141355
1479425606761739515,-0.487215902829,-9.51666666667,2.95793017362
1479425606811722839,0.0731371792996,-9.18333333333,4.2025120897
1479425606861798597,0.815560636647,-8.85,7.22521999085
1479425606911776147,1.50910380789,-8.53333333333,7.27307314995
1479425606961843218,1.7830237507,-8.31666666667,3.11194496299
1479425607011776088,2.25279315039,-8.01666666667,5.38285458253
1479425607061783092,2.68078424997,-7.71666666667,5.38324561086
1479425607111845583,2.94282156157,-7.23333333333,4.18046808104
1479425607161927899,3.89400789645,-6.66666666667,13.3146042822
1479425607211825021,4.79910221867,-6.1,13.5211141979
1479425607261969422,5.25115781741,-5.6,8.19725409371
1479425607311923206,5.81891803439,-5.05,10.034180537
1479425607361903214,6.32450511529,-4.51666666667,9.83820448049
1479425607411861915,7.35459124955,-3.86666666667,18.0131810584
1479425607461934537,8.64371032688,-3.0,23.7187829967
1479425607511909313,9.85575470379,-2.13333333333,23.56247241
1479425607561927298,9.57948511878,-1.68333333333,8.2322460066
1479425607611958188,8.81859821055,-1.48333333333,2.15895086621
1479425607662053374,8.10396144104,-1.28333333333,2.06425626978
1479425607711903958,9.23705771722,-0.733333333333,21.589094155
1479425607761997612,9.35086000197,-0.4,9.66627922757
1479425607811920472,9.37245066395,-0.0666666666667,9.38632941028
1479425607861958885,9.90942489109,0.283333333333,13.7717667726
1479425607912038354,10.7039508271,0.683333333333,17.8274545545
1479425607961945285,11.437732746,1.08333333333,17.7315262552
1479425608012008138,12.499747156,1.63333333333,23.6740469652
1479425608061991322,13.9107237335,2.25,31.2382424144
1479425608112046326,15.2638970949,2.86666666667,31.5096092452
1479425608162094633,14.7589317981,3.13333333333,11.2520229028
1479425608211978340,14.1429848055,3.48333333333,9.35425142685
1479425608261987706,13.578841184,3.81666666667,9.40559054374
1479425608312034590,12.4964081595,4.05,0.987947483133
1479425608361993764,11.5914326905,4.28333333333,2.87119808366
1479425608412031141,10.7424648325,4.53333333333,2.84578700519
1479425608462032970,9.89983294779,4.58333333333,2.09454132856
1479425608512145122,9.10654369732,4.85,2.00028279703
1479425608562095667,8.36624911111,5.1,1.98520131245
1479425608612054625,7.70626014268,5.43333333333,2.37165170815
1479425608662098910,7.10066530778,5.78333333333,2.4372595171
1479425608712129142,6.5416733608,6.13333333333,2.42801442918
1479425608762093255,6.14659311091,6.26666666667,3.7652672847
1479425608812102292,5.74220113672,6.31666666667,3.2714544261
1479425608862150909,5.37635097177,6.36666666667,3.26814306501
1479425608912197831,6.55032071942,6.68333333333,19.5976859081
1479425608962103871,7.53152203204,6.98333333333,17.4168833458
1479425609012213865,8.45170967164,7.28333333333,17.4004413729
1479425609062169322,9.57898085172,7.63333333333,21.8329882574
1479425609112168746,10.5968138523,8.08333333333,21.0597186358
1479425609162181263,11.553473579,8.53333333333,21.0582484376
1479425609212189534,12.6486670112,9.05,24.3676663358
1479425609262222085,13.6454242114,9.43333333333,23.7746676045
1479425609312200677,14.593388317,9.81666666667,23.964548571
1479425609362193844,15.523296492,10.1833333333,24.619097552
1479425609412254278,15.0318372523,10.3333333333,11.6712966263
1479425609462253572,14.5976186173,10.4833333333,11.8328118172
1479425609512189195,16.7277593945,11.2833333333,49.3566339992
1479425609562288046,17.6780361042,11.7166666667,27.0846677763
1479425609612314873,18.5481993779,12.1333333333,26.7532345544
1479425609662363974,17.2248215969,12.1166666667,1.52736818286
1479425609712290584,16.1253725687,12.15,4.33586811815
1479425609762299165,15.0809303156,12.1833333333,4.19149286013
1479425609812329490,15.4735909856,12.4,17.8318702718
1479425609862281206,15.9298796208,12.5833333333,18.9195847273
1479425609912287249,16.3480304304,12.7666666667,18.9529928901
1479425609962358089,17.4582445239,13.2,29.4267464729
1479425610012379634,16.8363326428,13.3,11.9748652378
1479425610062291822,16.2668756152,13.4166666667,12.0318520674
1479425610112340210,15.8289438501,13.5666666667,13.0267288841
1479425610162472774,16.252042531,13.65,18.9058731226
1479425610212374448,16.6411221571,13.7333333333,18.9654357872
1479425610262398250,15.4385151968,13.6166666667,1.89626477894
1479425610312374493,14.1368716426,13.4333333333,-1.16473508369
1479425610362399201,12.9109968608,13.2666666667,-1.03797018779
1479425610412446179,11.1839067092,12.7666666667,-12.4652574523
1479425610462393471,9.99137623097,12.3333333333,-3.37602163409
1479425610512427387,8.86833038919,11.9,-3.31473754831
1479425610562453400,7.55889213965,11.65,-7.88428201934
1479425610612431912,8.68358096708,11.95,20.8942163221
1479425610662412279,9.76754359329,12.2666666667,21.3011726532
1479425610712392137,8.24581500239,11.7333333333,-11.2199611411
1479425610762458677,6.78097894556,11.4,-11.5757772846
1479425610812439869,5.41428934705,11.0666666667,-11.0822448906
1479425610862459469,3.70275586055,10.5333333333,-19.6198754852
1479425610912537474,2.54969728402,10.0833333333,-10.1403028937
1479425610962463283,1.46408425456,9.63333333333,-10.0967220179
1479425611012483888,0.462585635754,9.1,-9.74139764806
1479425611062491866,-0.396508685007,8.45,-8.44000243191
1479425611112516755,-1.20958060425,7.8,-8.59338628255
1479425611162505553,-2.02390812048,7.46666666667,-9.42545273385
1479425611212488124,-2.80809793162,7.16666666667,-9.7879308731
1479425611262543083,-3.5405903223,6.86666666667,-9.81715639879
1479425611312584414,-4.18940773879,6.71666666667,-9.38362892424
1479425611362571606,-3.51458397696,6.71666666667,2.00843505469
1479425611412604978,-2.90329560476,6.7,1.82889627528
1479425611462605981,-0.9893792512,7.1,26.6999573713
1479425611512665867,1.20450141911,7.65,35.3413829356
1479425611562561307,3.30853014564,8.21666666667,35.3263462741
1479425611612635856,5.18815047188,8.71666666667,32.1196544211
1479425611662612279,6.57969915828,9.06666666667,23.5409624368
1479425611712626324,7.90589557584,9.41666666667,23.6549378034
1479425611762655756,8.00789953862,9.5,8.27012965083
1479425611812641743,8.31763954634,9.6,9.93520682708
1479425611862771492,8.60302545974,9.71666666667,10.0221662343
1479425611912717316,7.4173953079,9.31666666667,-5.83071392839
1479425611962685168,6.25591994575,8.93333333333,-6.57751144431
1479425612012821823,5.15703894928,8.55,-6.62304618107
1479425612062725610,4.48844392971,8.2,-0.955191389977
1479425612112674259,3.82900392817,7.83333333333,-1.49867573209
1479425612162786846,3.22891566532,7.46666666667,-1.3682951048
1479425612212698917,2.72572785584,7.06666666667,-0.761794370185
1479425612262670410,1.99238806516,6.61666666667,-4.2954970044
1479425612312946765,1.30690836324,6.16666666667,-4.35283516182
1479425612362707640,0.528542680142,5.66666666667,-6.37078082804
1479425612412764544,-0.234503940032,5.38333333333,-6.92360780173
1479425612462787125,-0.944242117013,5.1,-6.9195169453
1479425612512736511,-1.68450372953,4.15,-8.06510871629
1479425612562724396,-2.32776635044,3.58333333333,-7.45266614398
1479425612612815973,-2.92178509583,3.03333333333,-7.44641395957
1479425612662807681,-3.47970770795,2.9,-7.58103442679
1479425612712785427,-4.12984166421,2.68333333333,-9.34053982209
1479425612762819361,-4.72977363794,2.46666666667,-9.32511042475
1479425612812793153,-5.01543379635,2.08333333333,-6.4367578941
1479425612862823316,-5.6343325555,1.61666666667,-10.4590114732
1479425612912912651,-6.20504132856,1.15,-10.454663204
1479425612962940388,-6.72479877512,0.5,-10.3944824072
1479425613012876136,-6.33514682183,0.25,-4.00541630903
1479425613062882855,-5.97977431941,0.0,-3.96660674728
1479425613112857433,-5.60167950219,-0.266666666667,-3.38047619808
1479425613162906520,-5.27619581518,-0.616666666667,-3.52557673681
1479425613212820387,-5.03360918781,-0.966666666667,-3.94035320765
1479425613262938371,-4.7148866666,-1.03333333333,-3.02185860982
1479425613312859065,-4.83938268547,-1.1,-5.20600732454
1479425613362882282,-4.96455310952,-1.16666666667,-5.33449940452
1479425613412935710,-4.93281277212,-1.03333333333,-4.90133051491
1479425613462946485,-5.46383335622,-1.13333333333,-9.25916665586
1479425613512911183,-5.95656617771,-1.23333333333,-9.33081619403
1479425613562917299,-5.5850479101,-1.16666666667,-3.42479025198
1479425613613011940,-4.95818342932,-1.5,-0.0360379990517
1479425613662969783,-4.3885775543,-1.85,-0.151819003612
1479425613712937167,-3.89404903553,-1.66666666667,-0.500436434543
1479425613763008438,-4.45363015757,-1.61666666667,-8.5740892906
1479425613812984870,-4.9603616228,-1.56666666667,-8.48657066167
1479425613862990838,-2.86341487948,-0.783333333333,28.9893514037
1479425613912974186,-2.34294491161,-0.6,1.3346439367
1479425613963013664,-1.90975017258,-0.433333333333,0.844772150617
1479425614013059970,-2.15314754308,-0.333333333333,-3.25229510515
1479425614063052163,-2.77266161708,-0.316666666667,-7.60484532001
1479425614113028094,-3.36891353408,-0.3,-7.92020113041
1479425614163074347,-3.28038460388,-0.2,-3.07441520793
1479425614213125868,-3.4829866244,-0.116666666667,-4.29996309434
1479425614263080747,-3.65976098315,-0.0333333333333,-4.31395388308
1479425614313043010,-3.24409001462,0.116666666667,-0.663500637592
1479425614363161792,-2.4540484485,0.15,4.60699930744
1479425614413115187,-1.73372766845,0.2,4.38103658602
1479425614463172406,-1.21726197879,-0.2,2.41597728798
1479425614513233665,-0.432906012265,-0.683333333333,6.54922848473
1479425614563132683,0.291559907577,-1.16666666667,6.46126333218
1479425614612846535,2.66372394396,-1.01666666667,41.1396807862
1479425614663137995,3.28097731474,-1.26666666667,8.08560782154
1479425614713168433,3.88046764393,-1.51666666667,8.47051032561
1479425614763086106,4.26613026278,-1.55,6.55819481556
1479425614813071833,5.40462954428,-1.41666666667,17.8478307164
1479425614863087221,6.48536522723,-1.3,17.9659195645
1479425614913152663,5.93738189408,-1.2,1.95006511182
1479425614963115450,4.67782161181,-1.25,-9.86721570899
1479425615013128518,3.47046849559,-1.31666666667,-10.1544089419
1479425615063117426,2.44137296595,-1.45,-8.20135049967
1479425615113145753,1.72405494933,-1.5,-4.35101705084
1479425615163206923,1.02836126543,-1.55,-4.76351565359
1479425615213199475,-0.127950769973,-1.75,-12.873327958
1479425615263240027,-0.958375925427,-1.81666666667,-8.58864015485
1479425615313260348,-1.73336194783,-1.88333333333,-8.58611469241
